# expressionID, sessionQuesID, expTimestamp, gender, glasses, age, ethnicity, joy, sadness, disgust, contempt, anger, fear, surprise, valence, engagement, smile, innerBrowRaise, browRaise, browFurrow, noseWrinkle, upperLipRaise, lipCornerDepressor, chinRaise, lipPucker, lipPress, lipSuck, mouthOpen, smirk, eyeClosure, attention, lidTighten, jawDrop, dimpler, eyeWiden, cheekRaise, lipStretch
1479, 15, 1512061249325, Female, No, 18 - 24, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 97, 0, 0, 9, 0, 0, 0
1480, 15, 1512061249409, Female, No, 18 - 24, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 98, 0, 0, 9, 0, 0, 0
1481, 15, 1512061249485, Female, No, 18 - 24, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 98, 0, 0, 14, 0, 0, 0
1482, 15, 1512061249546, Female, No, 18 - 24, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 98, 0, 0, 14, 0, 0, 0
1483, 15, 1512061249619, Female, No, 18 - 24, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 98, 0, 0, 15, 0, 0, 0
1484, 15, 1512061249685, Female, No, 18 - 24, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 97, 0, 0, 16, 0, 0, 0
1485, 15, 1512061249750, Female, No, 18 - 24, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 97, 0, 0, 20, 0, 0, 0
1486, 15, 1512061249819, Female, No, 18 - 24, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 98, 0, 0, 21, 0, 0, 0
1487, 15, 1512061249888, Female, No, 18 - 24, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 97, 0, 0, 15, 0, 0, 0
1488, 15, 1512061249962, Female, No, 18 - 24, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 98, 0, 0, 14, 0, 0, 0
1489, 15, 1512061250028, Female, No, 18 - 24, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0, 98, 0, 0, 18, 0, 0, 1
1490, 15, 1512061250090, Female, No, 18 - 24, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0, 98, 0, 0, 15, 0, 0, 1
1491, 15, 1512061250158, Female, No, 18 - 24, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 1, 0, 0, 97, 0, 0, 16, 0, 0, 1
1492, 15, 1512061250245, Female, No, 18 - 24, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 0, 0, 98, 0, 0, 18, 0, 0, 1
1493, 15, 1512061250321, Female, No, 18 - 24, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 1, 0, 0, 97, 0, 0, 22, 0, 0, 1
1494, 15, 1512061250389, Female, No, 18 - 24, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 1, 0, 0, 98, 0, 0, 28, 0, 0, 1
1495, 15, 1512061250476, Female, No, 18 - 24, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 1, 1, 0, 0, 97, 0, 0, 31, 0, 0, 1
1496, 15, 1512061250476, Female, No, 18 - 24, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 1, 0, 0, 97, 0, 0, 27, 0, 0, 1
1497, 16, 1512067224267, Male, Yes, Unknown, Unknown, 98, 0, 0, 0, 0, 0, 0, 79, 100, 92, 1, 0, 0, 20, 0, 0, 0, 0, 4, 4, 1, 0, 1, 99, 0, 0, 8, 0, 2, 0
1498, 16, 1512067224315, Male, Yes, Unknown, Unknown, 99, 0, 0, 0, 0, 0, 0, 81, 100, 93, 1, 0, 0, 8, 0, 0, 2, 0, 14, 8, 1, 0, 0, 98, 0, 0, 10, 0, 1, 0
1499, 16, 1512067224364, Male, Yes, Unknown, Unknown, 98, 0, 0, 0, 0, 0, 0, 73, 100, 91, 1, 0, 0, 2, 0, 0, 4, 0, 32, 14, 1, 0, 0, 98, 0, 0, 9, 0, 0, 0
1500, 16, 1512067224410, Male, Yes, Unknown, Unknown, 97, 0, 0, 0, 0, 0, 0, 60, 100, 88, 1, 0, 0, 0, 0, 0, 9, 0, 34, 40, 1, 0, 0, 97, 0, 0, 8, 0, 0, 0
1501, 16, 1512067224454, Male, Yes, Unknown, Unknown, 98, 0, 0, 0, 0, 0, 0, 39, 100, 91, 0, 0, 0, 0, 0, 0, 34, 0, 53, 75, 0, 0, 0, 97, 0, 0, 12, 0, 0, 0
1502, 16, 1512067224502, Male, Yes, Unknown, Unknown, 97, 0, 0, 0, 0, 0, 0, 24, 100, 87, 1, 0, 0, 0, 0, 0, 53, 0, 50, 93, 0, 0, 0, 96, 0, 0, 13, 0, 0, 0
1503, 16, 1512067224543, Male, Yes, Unknown, Unknown, 98, 0, 0, 0, 0, 0, 0, 26, 100, 90, 1, 0, 0, 0, 0, 0, 75, 0, 24, 99, 0, 0, 0, 96, 0, 0, 18, 0, 0, 0
1504, 16, 1512067224586, Male, Yes, Unknown, Unknown, 97, 0, 0, 0, 0, 0, 0, 19, 100, 88, 1, 0, 0, 0, 0, 0, 80, 0, 34, 99, 0, 0, 0, 97, 0, 0, 12, 0, 0, 0
1505, 16, 1512067224630, Male, Yes, Unknown, Unknown, 96, 0, 0, 0, 0, 0, 0, 14, 99, 86, 1, 0, 0, 0, 0, 0, 84, 0, 36, 100, 0, 0, 0, 97, 0, 0, 10, 0, 0, 0
1506, 16, 1512067224683, Male, Yes, Unknown, Unknown, 98, 0, 0, 0, 0, 0, 0, 17, 100, 89, 1, 0, 0, 0, 0, 0, 96, 0, 28, 100, 0, 0, 0, 97, 0, 0, 9, 0, 0, 0
1507, 16, 1512067224729, Male, Yes, Unknown, Unknown, 93, 0, 0, 0, 0, 0, 0, 12, 99, 83, 1, 0, 0, 0, 0, 0, 98, 0, 22, 100, 0, 0, 0, 97, 0, 0, 6, 0, 0, 0
1508, 16, 1512067224773, Male, Yes, Unknown, Unknown, 73, 0, 0, 0, 0, 0, 0, 0, 96, 73, 1, 0, 0, 0, 0, 0, 97, 1, 38, 100, 0, 0, 0, 96, 0, 0, 4, 0, 0, 0
1509, 16, 1512067224816, Male, Yes, Unknown, Unknown, 31, 0, 0, 0, 0, 0, 0, 0, 84, 62, 1, 0, 0, 0, 0, 0, 93, 1, 35, 100, 0, 0, 0, 98, 0, 0, 3, 0, 0, 0
1510, 16, 1512067224859, Male, Yes, Unknown, Unknown, 24, 0, 0, 0, 0, 0, 0, 0, 79, 59, 1, 0, 0, 0, 0, 0, 91, 1, 43, 100, 0, 0, 0, 98, 0, 0, 3, 0, 0, 0
1511, 16, 1512067224901, Male, Yes, Unknown, Unknown, 34, 0, 0, 0, 0, 0, 0, -1, 86, 63, 1, 0, 0, 0, 0, 0, 88, 1, 65, 100, 0, 0, 0, 97, 0, 0, 3, 0, 0, 0
1512, 16, 1512067224943, Male, Yes, Unknown, Unknown, 52, 0, 0, 0, 0, 0, 0, 0, 92, 67, 2, 0, 0, 0, 0, 0, 87, 1, 79, 100, 0, 0, 0, 98, 0, 0, 4, 0, 0, 0
1513, 16, 1512067224986, Male, Yes, Unknown, Unknown, 36, 0, 0, 0, 0, 0, 0, -1, 87, 63, 2, 0, 0, 0, 0, 0, 83, 1, 72, 100, 0, 0, 0, 98, 0, 0, 2, 0, 0, 0
1514, 16, 1512067225029, Male, Yes, Unknown, Unknown, 67, 0, 0, 0, 0, 0, 0, 0, 95, 71, 1, 0, 0, 0, 0, 0, 80, 2, 66, 100, 0, 0, 0, 98, 0, 0, 2, 0, 0, 0
1515, 16, 1512067225071, Male, Yes, Unknown, Unknown, 62, 0, 0, 0, 0, 0, 0, 0, 94, 70, 1, 0, 0, 0, 0, 0, 73, 3, 62, 100, 0, 0, 0, 98, 0, 0, 1, 0, 0, 0
1516, 16, 1512067225152, Male, Yes, Unknown, Unknown, 62, 0, 0, 0, 0, 0, 0, 2, 94, 70, 1, 0, 0, 0, 0, 0, 61, 4, 46, 100, 0, 0, 0, 98, 0, 0, 1, 0, 0, 0
1517, 16, 1512067225202, Male, Yes, Unknown, Unknown, 78, 0, 0, 0, 0, 0, 0, 25, 97, 74, 2, 0, 0, 0, 0, 0, 32, 4, 18, 100, 0, 0, 0, 98, 0, 0, 1, 0, 0, 0
1518, 16, 1512067225253, Male, No, Unknown, Unknown, 82, 0, 0, 0, 0, 0, 0, 35, 98, 76, 2, 0, 0, 0, 0, 0, 19, 4, 5, 98, 0, 0, 0, 98, 0, 0, 1, 0, 0, 0
1519, 16, 1512067225303, Male, No, Unknown, Unknown, 82, 0, 0, 0, 0, 0, 0, 33, 98, 76, 3, 0, 0, 0, 0, 0, 22, 3, 7, 98, 0, 0, 0, 98, 0, 0, 1, 0, 0, 0
1520, 16, 1512067225355, Male, No, Unknown, Unknown, 94, 0, 0, 0, 0, 0, 0, 44, 99, 83, 3, 0, 0, 1, 0, 0, 16, 4, 8, 94, 0, 0, 0, 98, 0, 0, 1, 0, 0, 0
1521, 16, 1512067225406, Male, No, Unknown, Unknown, 96, 0, 0, 0, 0, 0, 0, 47, 99, 86, 3, 0, 0, 0, 0, 0, 16, 3, 10, 91, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1522, 16, 1512067225453, Male, No, Unknown, Unknown, 97, 0, 0, 0, 0, 0, 0, 53, 100, 88, 3, 0, 0, 0, 0, 0, 12, 4, 9, 82, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1523, 16, 1512067225498, Male, No, Unknown, Unknown, 98, 0, 0, 0, 0, 0, 0, 58, 100, 90, 4, 0, 0, 0, 0, 0, 9, 4, 20, 64, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1524, 16, 1512067225539, Male, No, Unknown, Unknown, 98, 0, 0, 0, 0, 0, 0, 65, 100, 91, 3, 0, 0, 0, 0, 0, 7, 5, 17, 51, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1525, 16, 1512067225580, Male, No, Unknown, Unknown, 97, 0, 0, 0, 0, 0, 0, 64, 100, 89, 2, 0, 0, 0, 0, 0, 7, 6, 18, 48, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1526, 16, 1512067225622, Male, No, Unknown, Unknown, 97, 0, 0, 0, 0, 0, 0, 67, 100, 88, 1, 0, 0, 0, 0, 0, 9, 7, 19, 35, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1527, 16, 1512067225666, Male, No, Unknown, Unknown, 98, 0, 0, 0, 0, 0, 0, 70, 100, 90, 1, 0, 0, 0, 0, 0, 8, 8, 27, 23, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1528, 16, 1512067225711, Male, Yes, Unknown, Unknown, 97, 0, 0, 0, 0, 0, 0, 75, 100, 89, 1, 0, 0, 1, 0, 0, 15, 9, 16, 9, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0
1529, 16, 1512067225757, Male, Yes, Unknown, Unknown, 98, 0, 0, 0, 0, 0, 0, 77, 100, 91, 0, 0, 0, 1, 0, 0, 17, 8, 16, 7, 0, 0, 0, 98, 0, 0, 1, 0, 0, 0
1530, 16, 1512067225801, Male, Yes, Unknown, Unknown, 98, 0, 0, 0, 0, 0, 0, 79, 100, 90, 0, 0, 0, 2, 0, 0, 8, 9, 18, 3, 0, 0, 0, 98, 0, 0, 1, 0, 0, 0
1531, 16, 1512067225850, Male, Yes, Unknown, Unknown, 98, 0, 0, 0, 0, 0, 0, 81, 100, 90, 0, 0, 0, 2, 0, 0, 6, 11, 16, 3, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1532, 16, 1512067225896, Male, Yes, Unknown, Unknown, 97, 0, 0, 0, 0, 0, 0, 81, 100, 87, 0, 0, 0, 2, 0, 0, 4, 11, 8, 2, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1533, 16, 1512067225938, Male, Yes, Unknown, Unknown, 96, 0, 0, 0, 0, 0, 0, 80, 99, 86, 0, 0, 0, 1, 0, 0, 3, 9, 13, 1, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1534, 16, 1512067225987, Male, Yes, Unknown, Unknown, 96, 0, 0, 0, 0, 0, 0, 78, 99, 86, 0, 0, 0, 0, 0, 0, 3, 10, 16, 1, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1535, 16, 1512067226031, Male, Yes, Unknown, Unknown, 93, 0, 0, 0, 0, 0, 0, 76, 99, 83, 0, 0, 0, 0, 0, 0, 3, 8, 13, 2, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1536, 16, 1512067226076, Male, Yes, Unknown, Unknown, 86, 0, 0, 0, 0, 0, 0, 72, 98, 78, 0, 0, 0, 0, 0, 0, 2, 7, 9, 2, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1537, 16, 1512067226121, Male, Yes, Unknown, Unknown, 81, 0, 0, 0, 0, 0, 0, 69, 98, 76, 0, 0, 0, 0, 0, 0, 2, 6, 13, 2, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1538, 16, 1512067226165, Male, Yes, Unknown, Unknown, 69, 0, 0, 0, 0, 0, 0, 63, 96, 72, 1, 0, 0, 0, 0, 0, 2, 7, 18, 2, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1539, 16, 1512067226210, Male, Yes, Unknown, Unknown, 59, 0, 0, 0, 0, 0, 0, 63, 94, 69, 1, 0, 0, 0, 0, 0, 2, 7, 9, 3, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1540, 16, 1512067226257, Male, Yes, Unknown, Unknown, 52, 0, 0, 0, 0, 0, 0, 60, 92, 67, 1, 0, 0, 0, 0, 0, 1, 7, 6, 7, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1541, 16, 1512067226302, Male, Yes, Unknown, Unknown, 28, 0, 0, 0, 0, 0, 0, 51, 83, 61, 1, 0, 0, 0, 0, 0, 1, 8, 9, 13, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1542, 16, 1512067226343, Male, Yes, Unknown, Unknown, 21, 0, 0, 0, 0, 0, 0, 45, 78, 59, 2, 0, 0, 0, 0, 0, 1, 7, 8, 23, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1543, 16, 1512067226385, Male, Yes, Unknown, Unknown, 22, 0, 0, 0, 0, 0, 0, 45, 78, 59, 2, 0, 0, 0, 0, 0, 1, 6, 6, 28, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1544, 16, 1512067226427, Male, Yes, Unknown, Unknown, 16, 0, 0, 0, 0, 0, 0, 39, 72, 57, 2, 0, 0, 0, 0, 0, 1, 6, 5, 37, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1545, 16, 1512067226467, Male, Yes, Unknown, Unknown, 21, 0, 0, 0, 0, 0, 0, 42, 77, 58, 3, 0, 0, 1, 0, 0, 1, 5, 5, 35, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1546, 16, 1512067226508, Male, Yes, Unknown, Unknown, 12, 0, 0, 0, 0, 0, 0, 36, 66, 55, 3, 0, 0, 1, 0, 0, 1, 6, 5, 40, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1547, 16, 1512067226551, Male, Yes, Unknown, Unknown, 22, 0, 0, 0, 0, 0, 0, 45, 79, 59, 4, 0, 0, 1, 0, 0, 1, 6, 5, 25, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1548, 16, 1512067226595, Male, Yes, Unknown, Unknown, 55, 0, 0, 0, 0, 0, 0, 57, 93, 68, 4, 0, 0, 1, 0, 0, 1, 5, 5, 18, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1549, 16, 1512067226639, Male, Yes, Unknown, Unknown, 65, 0, 0, 0, 0, 0, 0, 62, 95, 71, 4, 0, 0, 1, 0, 0, 0, 5, 3, 13, 0, 0, 0, 98, 0, 0, 0, 0, 1, 0
1550, 16, 1512067226684, Male, No, Unknown, Unknown, 65, 0, 0, 0, 0, 0, 0, 64, 95, 70, 5, 0, 0, 2, 0, 0, 0, 4, 1, 9, 0, 0, 0, 98, 0, 0, 0, 0, 2, 0
1551, 16, 1512067226728, Male, No, Unknown, Unknown, 46, 0, 0, 0, 0, 0, 0, 60, 90, 66, 5, 0, 0, 3, 0, 0, 0, 4, 0, 4, 0, 0, 0, 98, 0, 0, 0, 0, 2, 0
1552, 16, 1512067226771, Male, No, Unknown, Unknown, 42, 0, 0, 0, 0, 0, 0, 59, 89, 65, 7, 0, 0, 4, 0, 0, 0, 5, 0, 2, 0, 0, 0, 98, 0, 0, 0, 0, 3, 0
1553, 16, 1512067226814, Male, No, Unknown, Unknown, 21, 0, 0, 0, 0, 0, 0, 52, 77, 59, 10, 0, 0, 2, 0, 0, 0, 6, 0, 1, 0, 0, 0, 98, 0, 0, 0, 0, 3, 0
1554, 16, 1512067226856, Male, No, Unknown, Unknown, 8, 0, 0, 0, 0, 0, 0, 44, 56, 52, 13, 0, 0, 2, 0, 0, 0, 6, 0, 1, 0, 0, 0, 98, 0, 0, 0, 0, 2, 0
1555, 16, 1512067226904, Male, No, 65+, Caucasian, 1, 0, 0, 0, 0, 0, 0, 31, 18, 39, 13, 0, 0, 1, 0, 0, 0, 6, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 1, 0
1556, 16, 1512067226951, Male, No, 65+, Caucasian, 0, 0, 0, 0, 0, 0, 0, 20, 5, 29, 15, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1557, 16, 1512067227004, Male, No, 65+, Caucasian, 0, 0, 0, 0, 0, 0, 0, 12, 2, 21, 15, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0
1558, 16, 1512067227053, Male, No, 65+, Caucasian, 0, 0, 0, 0, 0, 0, 0, 8, 1, 18, 15, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0
1559, 16, 1512067227099, Male, Yes, 65+, Caucasian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1560, 16, 1512067227142, Male, Yes, 65+, Caucasian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 9, 0, 0, 14, 0, 0, 0, 3, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1561, 16, 1512067227184, Male, Yes, 65+, Caucasian, 0, 0, 15, 0, 0, 0, 0, -9, 2, 3, 7, 0, 0, 44, 0, 0, 0, 2, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1562, 16, 1512067227230, Male, Yes, 65+, Caucasian, 0, 0, 53, 0, 0, 0, 0, -21, 8, 3, 6, 0, 0, 64, 0, 0, 0, 2, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0
1563, 16, 1512067227272, Male, Yes, 65+, Caucasian, 0, 0, 76, 0, 0, 0, 0, -27, 16, 2, 4, 1, 0, 75, 0, 0, 0, 1, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1564, 16, 1512067227317, Male, Yes, 65+, Caucasian, 0, 0, 87, 0, 0, 0, 0, -31, 25, 2, 2, 1, 0, 83, 0, 0, 0, 1, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
1565, 16, 1512067227358, Male, Yes, 65+, Caucasian, 0, 0, 88, 0, 0, 0, 0, -31, 26, 3, 1, 1, 0, 85, 0, 0, 0, 1, 0, 0, 1, 0, 0, 98, 0, 0, 0, 0, 0, 0
1566, 16, 1512067227405, Male, Yes, 65+, Caucasian, 0, 0, 94, 0, 0, 0, 0, -35, 42, 4, 1, 1, 0, 94, 0, 0, 0, 1, 0, 0, 2, 0, 0, 97, 0, 0, 0, 0, 0, 0
1567, 16, 1512067227447, Male, Yes, 65+, Caucasian, 0, 0, 96, 0, 0, 0, 0, -37, 52, 4, 1, 1, 0, 98, 0, 0, 0, 1, 0, 0, 3, 0, 0, 98, 0, 0, 0, 0, 0, 0
1568, 16, 1512067227494, Male, Yes, 65+, Caucasian, 0, 0, 97, 0, 0, 0, 0, -38, 59, 4, 1, 1, 0, 100, 0, 0, 0, 0, 0, 0, 5, 0, 0, 97, 0, 1, 0, 0, 1, 0
1569, 16, 1512067227536, Male, Yes, 65+, Caucasian, 0, 0, 97, 0, 0, 0, 0, -39, 64, 3, 1, 1, 0, 100, 0, 0, 1, 0, 0, 0, 8, 0, 1, 98, 0, 1, 0, 0, 1, 0
1570, 16, 1512067227578, Male, Yes, 65+, Caucasian, 0, 0, 97, 0, 0, 0, 0, -40, 68, 3, 0, 2, 0, 100, 1, 0, 2, 0, 0, 0, 11, 0, 5, 98, 0, 2, 0, 0, 1, 0
1571, 16, 1512067227622, Male, Yes, 65+, Caucasian, 0, 0, 97, 0, 0, 0, 0, -40, 76, 3, 0, 2, 0, 100, 1, 0, 3, 0, 0, 0, 16, 0, 0, 98, 0, 3, 0, 0, 1, 0
1572, 16, 1512067227665, Male, Yes, 65+, Caucasian, 0, 0, 97, 0, 0, 0, 0, -39, 80, 5, 0, 2, 0, 100, 1, 0, 3, 0, 0, 0, 20, 0, 0, 98, 0, 3, 0, 0, 1, 0
1573, 16, 1512067227708, Male, Yes, 65+, Caucasian, 0, 0, 97, 0, 0, 0, 0, -38, 84, 6, 0, 1, 0, 100, 2, 0, 3, 0, 0, 1, 24, 0, 1, 97, 0, 4, 0, 0, 2, 0
1574, 16, 1512067227752, Male, Yes, 65+, Caucasian, 0, 0, 98, 0, 0, 0, 0, -37, 88, 6, 0, 1, 0, 100, 3, 0, 2, 0, 0, 1, 28, 0, 0, 98, 0, 6, 0, 0, 2, 0
1575, 16, 1512067227797, Male, Yes, 65+, Caucasian, 0, 0, 98, 0, 0, 0, 1, -34, 90, 8, 0, 2, 0, 100, 4, 0, 1, 0, 0, 1, 31, 0, 0, 98, 0, 8, 0, 0, 4, 0
1576, 16, 1512067227846, Male, Yes, 65+, Caucasian, 0, 0, 98, 0, 0, 0, 1, -35, 93, 9, 0, 3, 0, 100, 7, 0, 1, 0, 0, 1, 37, 0, 0, 98, 0, 11, 0, 0, 5, 0
1577, 16, 1512067227890, Male, Yes, 65+, Caucasian, 0, 0, 98, 0, 0, 0, 1, -35, 95, 10, 0, 3, 0, 100, 9, 0, 1, 0, 0, 0, 43, 0, 0, 98, 0, 13, 0, 0, 3, 0
1578, 16, 1512067227933, Male, Yes, 65+, Caucasian, 0, 0, 98, 0, 0, 0, 1, -35, 94, 10, 0, 7, 0, 99, 10, 0, 0, 0, 0, 0, 41, 0, 0, 98, 0, 14, 0, 0, 2, 0
1579, 16, 1512067227980, Male, Yes, 65+, Caucasian, 0, 0, 98, 0, 0, 0, 1, -37, 96, 9, 0, 11, 0, 99, 12, 0, 0, 0, 0, 0, 45, 0, 2, 98, 0, 18, 0, 0, 2, 0
1580, 16, 1512067228024, Male, Yes, 65+, Caucasian, 0, 0, 98, 0, 0, 0, 2, -32, 93, 14, 0, 19, 0, 98, 12, 0, 0, 0, 0, 0, 38, 0, 6, 99, 0, 18, 0, 0, 3, 0
1581, 16, 1512067228066, Male, Yes, 65+, Caucasian, 0, 0, 97, 0, 0, 0, 1, -29, 90, 16, 0, 14, 0, 98, 11, 0, 0, 0, 0, 0, 33, 0, 57, 98, 0, 18, 0, 0, 4, 0
1582, 16, 1512067228109, Male, Yes, 65+, Caucasian, 0, 0, 96, 0, 0, 0, 1, -27, 84, 16, 0, 13, 0, 98, 10, 0, 0, 0, 0, 0, 25, 0, 95, 98, 0, 17, 0, 0, 7, 0
1583, 16, 1512067228151, Male, Yes, 65+, Caucasian, 0, 0, 97, 0, 0, 0, 1, -30, 77, 11, 0, 12, 0, 99, 9, 0, 0, 0, 0, 0, 18, 0, 95, 98, 0, 16, 0, 0, 9, 0
1584, 16, 1512067228199, Male, Yes, 65+, Caucasian, 0, 0, 97, 0, 0, 0, 1, -32, 74, 8, 0, 6, 0, 99, 5, 0, 0, 0, 0, 0, 16, 0, 70, 98, 0, 17, 0, 0, 10, 0
1585, 16, 1512067228240, Male, Yes, 65+, Caucasian, 0, 0, 97, 0, 0, 0, 1, -30, 69, 6, 0, 9, 0, 99, 4, 0, 0, 0, 0, 0, 12, 0, 10, 98, 0, 18, 0, 0, 15, 0
1586, 16, 1512067228284, Male, Yes, 65+, Caucasian, 0, 0, 97, 0, 0, 0, 0, -23, 65, 7, 0, 8, 0, 99, 3, 0, 0, 0, 0, 0, 9, 0, 18, 97, 0, 17, 0, 0, 30, 0
1587, 16, 1512067228326, Male, Yes, 65+, Caucasian, 0, 0, 97, 0, 0, 0, 0, -26, 59, 4, 0, 3, 0, 99, 2, 0, 0, 0, 0, 0, 6, 0, 4, 97, 0, 16, 0, 0, 27, 0
1588, 16, 1512067228367, Male, Yes, 65+, Caucasian, 0, 0, 97, 0, 0, 0, 0, -18, 55, 4, 1, 2, 0, 99, 1, 0, 0, 0, 0, 0, 4, 0, 2, 97, 0, 14, 0, 0, 44, 0
1589, 16, 1512067228406, Male, Yes, 65+, Caucasian, 0, 0, 97, 0, 0, 0, 0, -13, 53, 3, 1, 1, 0, 99, 1, 0, 0, 0, 0, 0, 2, 0, 2, 97, 0, 12, 0, 0, 58, 0
1590, 16, 1512067228446, Male, Yes, 65+, Caucasian, 0, 0, 97, 0, 0, 0, 0, -8, 52, 2, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0, 2, 0, 3, 98, 0, 9, 0, 0, 71, 0
1591, 16, 1512067228490, Male, Yes, 65+, Caucasian, 0, 0, 97, 0, 0, 0, 0, -11, 52, 1, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 2, 0, 5, 98, 0, 10, 0, 0, 66, 0
1592, 16, 1512067228533, Male, Yes, 65+, Caucasian, 0, 0, 97, 0, 0, 0, 0, -11, 52, 1, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 0, 0, 98, 0, 10, 0, 0, 67, 0
1593, 16, 1512067228582, Male, Yes, 65+, Caucasian, 0, 0, 97, 0, 0, 0, 0, -13, 52, 1, 0, 0, 0, 100, 0, 0, 1, 0, 0, 0, 1, 0, 0, 98, 0, 9, 0, 0, 64, 0
